Time[s], Channel 0
-0.100000000000000, 1
0.000000000000000, 0
0.029667812500000, 1
0.080228687500000, 0
0.083553125000000, 1
0.085204875000000, 0
0.085640250000000, 1
0.086864375000000, 0
0.087299562500000, 1
0.087763812500000, 0
0.088207562500000, 1
0.088663125000000, 0
0.089105062500000, 1
0.089562375000000, 0
0.090002562500000, 1
0.090461687500000, 0
0.090900000000000, 1
0.091360937500000, 0
0.091797437500000, 1
0.092260250000000, 0
0.092695062500000, 1
0.093163562500000, 0
0.093602875000000, 1
0.094062812500000, 0
0.094500250000000, 1
0.094988062500000, 0
0.095397812500000, 1
0.095861375000000, 0
0.096305750000000, 1
0.096760625000000, 0
0.097203250000000, 1
0.098446187500000, 0
0.098862500000000, 1
0.099319500000000, 0
0.099760125000000, 1
0.100218812500000, 0
0.100657625000000, 1
0.101122062500000, 0
0.101565625000000, 1
0.102021312500000, 0
0.102463250000000, 1
0.102920625000000, 0
0.103360750000000, 1
0.103819875000000, 0
0.104258187500000, 1
0.104719125000000, 0
0.105155625000000, 1
0.105618437500000, 0
0.106053312500000, 1
0.106517687500000, 0
0.106961312500000, 1
0.107442937500000, 0
0.107858812500000, 1
0.108346187500000, 0
0.108756375000000, 1
0.109245437500000, 0
0.109653875000000, 1
0.110118750000000, 0
0.110561875000000, 1
0.111018062500000, 0
0.111459437500000, 1
0.111943250000000, 0
0.112356937500000, 1
0.112842562500000, 0
0.113254437500000, 1
0.113715812500000, 0
0.114151875000000, 1
0.115375437500000, 0
0.115811125000000, 1
0.116278687500000, 0
0.116718937500000, 1
0.117938250000000, 0
0.118378187500000, 1
0.119597750000000, 0
0.120037375000000, 1
0.121257375000000, 0
0.121696437500000, 1
0.122917062500000, 0
0.123355625000000, 1
0.124576750000000, 0
0.125014875000000, 1
0.126236437500000, 0
0.126674000000000, 1
0.127135937500000, 0
0.127571500000000, 1
0.128799562500000, 0
0.129241187500000, 1
0.130459187500000, 0
0.130900437500000, 1
0.132118812500000, 0
0.132559750000000, 1
0.133778500000000, 0
0.134219000000000, 1
0.135438187500000, 0
0.135878187500000, 1
0.137097875000000, 0
0.137537312500000, 1
0.138757562500000, 0
0.139196562500000, 1
0.140417250000000, 0
0.140855750000000, 1
0.142080937500000, 0
0.142525437500000, 1
0.142980500000000, 0
0.143422875000000, 1
0.143879812500000, 0
0.144320312500000, 1
0.144779125000000, 0
0.145217687500000, 1
0.145678437500000, 0
0.146115062500000, 1
0.146577687500000, 0
0.147012562500000, 1
0.147477000000000, 0
0.147920437500000, 1
0.148376312500000, 0
0.148818000000000, 1
0.149279562500000, 0
0.149715500000000, 1
0.150178875000000, 0
0.150613000000000, 1
0.151078125000000, 0
0.151520937500000, 1
0.152763687500000, 0
0.153180125000000, 1
0.154397312500000, 0
0.154839375000000, 1
0.155296625000000, 0
0.155736750000000, 1
0.156195937500000, 0
0.156634187500000, 1
0.157855562500000, 0
0.158293375000000, 1
0.159519125000000, 0
0.159963187500000, 1
0.161178687500000, 0
0.161622437500000, 1
0.162838375000000, 0
0.163281687500000, 1
0.163737875000000, 0
0.164179125000000, 1
0.164637187500000, 0
0.165076562500000, 1
0.166296875000000, 0
0.166735687500000, 1
0.167956375000000, 0
0.168394937500000, 1
0.168855875000000, 0
0.169292312500000, 1
0.169759125000000, 0
0.170200312500000, 1
0.170658437500000, 0
0.171097750000000, 1
0.172318062500000, 0
0.172756937500000, 1
0.173217375000000, 0
0.173654375000000, 1
0.174116687500000, 0
0.174551875000000, 1
0.175776312500000, 0
0.176211187500000, 1
0.176675625000000, 0
0.177119125000000, 1
0.177574875000000, 0
0.178016687500000, 1
0.179238562500000, 0
0.179675875000000, 1
0.180898125000000, 0
0.181335000000000, 1
0.181797500000000, 0
0.182232562500000, 1
0.183457125000000, 0
0.183891937500000, 1
0.185116687500000, 0
0.185551312500000, 1
0.186016125000000, 0
0.186459250000000, 1
0.187675687500000, 0
0.188118500000000, 1
0.189335312500000, 0
0.189777812500000, 1
0.190238812500000, 0
0.190675250000000, 1
0.191898375000000, 0
0.192334500000000, 1
0.193557937500000, 0
0.193993750000000, 1
0.194457437500000, 0
0.194901750000000, 1
0.195356750000000, 0
0.195799312500000, 1
0.197016375000000, 0
0.197458625000000, 1
0.197915750000000, 0
0.198356187500000, 1
0.198815000000000, 0
0.199253625000000, 1
0.199718250000000, 0
0.200161625000000, 1
0.200617562500000, 0
0.201059125000000, 1
0.201516812500000, 0
0.201956625000000, 1
0.203176500000000, 0
0.203615812500000, 1
0.204836125000000, 0
0.205274875000000, 1
0.205735437500000, 0
0.206172312500000, 1
0.207395062500000, 0
0.207831437500000, 1
0.209054562500000, 0
0.209490562500000, 1
0.210718187500000, 0
0.211160187500000, 1
0.211617750000000, 0
0.212057625000000, 1
0.212517062500000, 0
0.212955000000000, 1
0.214176687500000, 0
0.214614125000000, 1
0.215836250000000, 0
0.216273312500000, 1
0.217495875000000, 0
0.217932500000000, 1
0.218395375000000, 0
0.218830062500000, 1
0.220054937500000, 0
0.220489375000000, 1
0.220958312500000, 0
0.221428562500000, 1
0.222617937500000, 0
0.223056500000000, 1
0.224277500000000, 0
0.224746937500000, 1
0.225177000000000, 0
0.225644375000000, 1
0.226076312500000, 0
0.226541937500000, 1
0.226975562500000, 0
0.227439437500000, 1
0.228635250000000, 0
0.229098750000000, 1
0.229534500000000, 0
0.230006687500000, 1
0.231198187500000, 0
0.231665937500000, 1
0.232097437500000, 0
0.232563375000000, 1
0.232996750000000, 0
0.233460937500000, 1
0.233896000000000, 0
0.234368875000000, 1
0.234795312500000, 0
0.235266312500000, 1
0.235694625000000, 0
0.236163750000000, 1
0.236593875000000, 0
0.237061187500000, 1
0.237493187500000, 0
0.237958687500000, 1
0.238396437500000, 0
0.238866625000000, 1
0.240056062500000, 0
0.240525812500000, 1
0.241715625000000, 0
0.242185000000000, 1
0.243375125000000, 0
0.243844187500000, 1
0.245034750000000, 0
0.245503375000000, 1
0.246694437500000, 0
0.247162562500000, 1
0.248354125000000, 0
0.248821750000000, 1
0.250013812500000, 0
0.250480937500000, 1
0.251677500000000, 0
0.252150562500000, 1
0.252577062500000, 0
0.253048000000000, 1
0.253476375000000, 0
0.253945375000000, 1
0.254375625000000, 0
0.254842875000000, 1
0.255274937500000, 0
0.255740375000000, 1
0.256174187500000, 0
0.256637812500000, 1
0.257073500000000, 0
0.257545750000000, 1
0.257972812500000, 0
0.258443125000000, 1
0.258876062500000, 0
0.259340625000000, 1
0.260535750000000, 0
0.260999812500000, 1
0.262195312500000, 0
0.262659000000000, 1
0.263854812500000, 0
0.264318375000000, 1
0.265514437500000, 0
0.265977625000000, 1
0.267174125000000, 0
0.267647375000000, 1
0.268833812500000, 0
0.269306625000000, 1
0.270493500000000, 0
0.270965812500000, 1
0.272157187500000, 0
0.272625062500000, 1
0.273056750000000, 0
0.273522562500000, 1
0.273956062500000, 0
0.274420062500000, 1
0.274855375000000, 0
0.275328062500000, 1
0.275754625000000, 0
0.276225500000000, 1
0.276653937500000, 0
0.277122937500000, 1
0.277553187500000, 0
0.278020312500000, 1
0.278452500000000, 0
0.278917937500000, 1
0.279355750000000, 0
0.279825812500000, 1
0.281015437500000, 0
0.281485000000000, 1
0.282675000000000, 0
0.283144125000000, 1
0.284334500000000, 0
0.284803312500000, 1
0.285994125000000, 0
0.286462500000000, 1
0.287653812500000, 0
0.288121625000000, 1
0.289313500000000, 0
0.289780875000000, 1
0.290973187500000, 0
0.291440125000000, 1
0.292636875000000, 0
0.293109812500000, 1
0.293536437500000, 0
0.294007312500000, 1
0.294435750000000, 0
0.294904687500000, 1
0.295335062500000, 0
0.295802187500000, 1
0.296234312500000, 0
0.296699687500000, 1
0.297133625000000, 0
0.297597187500000, 1
0.298032875000000, 0
0.298505125000000, 1
0.298932187500000, 0
0.299402500000000, 1
0.299835437500000, 0
0.300300000000000, 1
0.301495125000000, 0
0.301959312500000, 1
0.303154750000000, 0
0.303618562500000, 1
0.304814250000000, 0
0.305277875000000, 1
0.306473875000000, 0
0.306937125000000, 1
0.308133562500000, 0
0.308606875000000, 1
0.309793250000000, 0
0.310266125000000, 1
0.311452937500000, 0
0.311925375000000, 1
0.313116562500000, 0
0.313584562500000, 1
0.314016187500000, 0
0.314482187500000, 1
0.314915500000000, 0
0.315379687500000, 1
0.315814750000000, 0
0.316277250000000, 1
0.316714062500000, 0
0.317185125000000, 1
0.317613312500000, 0
0.318082562500000, 1
0.318512625000000, 0
0.318980000000000, 1
0.319411875000000, 0
0.319877500000000, 1
0.320315187500000, 0
0.320785437500000, 1
0.321974812500000, 0
0.322444625000000, 1
0.323634437500000, 0
0.324103812500000, 1
0.325293937500000, 0
0.325763000000000, 1
0.326953562500000, 0
0.327422187500000, 1
0.328613250000000, 0
0.329081312500000, 1
0.330272937500000, 0
0.330740500000000, 1
0.331932625000000, 0
0.332399625000000, 1
0.333596312500000, 0
0.334069250000000, 1
0.334495875000000, 0
0.334966750000000, 1
0.336155437500000, 0
0.336625750000000, 1
0.337815062500000, 0
0.338284875000000, 1
0.338714562500000, 0
0.339182312500000, 1
0.340374125000000, 0
0.340841500000000, 1
0.341273562500000, 0
0.341739000000000, 1
0.342933187500000, 0
0.343398375000000, 1
0.343836500000000, 0
0.344306250000000, 1
0.345496125000000, 0
0.345965437500000, 1
0.346395500000000, 0
0.346862875000000, 1
0.347294750000000, 0
0.347760437500000, 1
0.348954437500000, 0
0.349419750000000, 1
0.349853750000000, 0
0.350317250000000, 1
0.351513375000000, 0
0.351976500000000, 1
0.352412687500000, 0
0.352884500000000, 1
0.354076312500000, 0
0.354543687500000, 1
0.355735937500000, 0
0.356202937500000, 1
0.356635312500000, 0
0.357100437500000, 1
0.357534625000000, 0
0.357997937500000, 1
0.358433875000000, 0
0.358905875000000, 1
0.360093562500000, 0
0.360565125000000, 1
0.361753187500000, 0
0.362224312500000, 1
0.363412750000000, 0
0.363883625000000, 1
0.365076375000000, 0
0.365542812500000, 1
0.365975937500000, 0
0.366440312500000, 1
0.367635500000000, 0
0.368099625000000, 1
0.369295062500000, 0
0.369758875000000, 1
0.370954750000000, 0
0.371418250000000, 1
0.371854250000000, 0
0.372326187500000, 1
0.372753562500000, 0
0.373223562500000, 1
0.373652875000000, 0
0.374121000000000, 1
0.374556125000000, 0
0.375018500000000, 1
0.375455375000000, 0
0.375926437500000, 1
0.376354687500000, 0
0.376823812500000, 1
0.377254000000000, 0
0.377721312500000, 1
0.378153250000000, 0
0.378618812500000, 1
0.379052500000000, 0
0.379516312500000, 1
0.379951812500000, 0
0.380413875000000, 1
0.380851062500000, 0
0.381321687500000, 1
0.381754312500000, 0
0.382219250000000, 1
0.383414000000000, 0
0.383878562500000, 1
0.385073500000000, 0
0.385537875000000, 1
0.386733062500000, 0
0.387197062500000, 1
0.388392687500000, 0
0.388856312500000, 1
0.390052375000000, 0
0.390515562500000, 1
0.391712062500000, 0
0.392174812500000, 1
0.393371750000000, 0
0.393844562500000, 1
0.395035437500000, 0
0.395503750000000, 1
0.395935000000000, 0
0.396432625000000, 1
0.396834312500000, 0
0.397330187500000, 1
0.397733625000000, 0
0.398227687500000, 1
0.398632875000000, 0
0.399125187500000, 1
0.399532125000000, 0
0.400022625000000, 1
0.400431437500000, 0
0.400920000000000, 1
0.401330687500000, 0
0.401828000000000, 1
0.402234000000000, 0
0.402725437500000, 1
0.403893687500000, 0
0.404384625000000, 1
0.405553312500000, 0
0.406043812500000, 1
0.407212812500000, 0
0.407703062500000, 1
0.408872437500000, 0
0.409341375000000, 1
0.410532125000000, 0
0.411000562500000, 1
0.412191812500000, 0
0.412659750000000, 1
0.413851500000000, 0
0.414318875000000, 1
0.415515187500000, 0
0.415978187500000, 1
0.416414750000000, 0
0.416886000000000, 1
0.417314062500000, 0
0.417783437500000, 1
0.418213312500000, 0
0.418680875000000, 1
0.419112562500000, 0
0.419578500000000, 1
0.420011812500000, 0
0.420476000000000, 1
0.420911062500000, 0
0.421373562500000, 1
0.421810312500000, 0
0.422271062500000, 1
0.423474062500000, 0
0.423940812500000, 1
0.425133750000000, 0
0.425600125000000, 1
0.426793250000000, 0
0.427259312500000, 1
0.428452875000000, 0
0.428918625000000, 1
0.430112562500000, 0
0.430577937500000, 1
0.431772250000000, 0
0.432237250000000, 1
0.433431875000000, 0
0.433896562500000, 1
0.435091625000000, 0
0.435555812500000, 1
0.435995125000000, 0
0.436463687500000, 1
0.437654750000000, 0
0.438122875000000, 1
0.439314375000000, 0
0.439782062500000, 1
0.440213750000000, 0
0.440679562500000, 1
0.441112562500000, 0
0.441577062500000, 1
0.442011625000000, 0
0.442474625000000, 1
0.442910750000000, 0
0.443372125000000, 1
0.443809937500000, 0
0.444280000000000, 1
0.444713062500000, 0
0.445177437500000, 1
0.445612250000000, 0
0.446075062500000, 1
0.446511437500000, 0
0.446972437500000, 1
0.448171187500000, 0
0.448631625000000, 1
0.449831500000000, 0
0.450301187500000, 1
0.451491625000000, 0
0.451960375000000, 1
0.453151062500000, 0
0.453619312500000, 1
0.454836750000000, 0
0.455278625000000, 1
0.456500125000000, 0
0.456937750000000, 1
0.458159750000000, 0
0.458596812500000, 1
0.459058687500000, 0
0.459494250000000, 1
0.459957750000000, 0
0.460391750000000, 1
0.460856937500000, 0
0.461299812500000, 1
0.461756125000000, 0
0.462197312500000, 1
0.462655375000000, 0
0.463094687500000, 1
0.463554625000000, 0
0.463992250000000, 1
0.464457812500000, 0
0.464900250000000, 1
0.465357125000000, 0
0.465797687500000, 1
0.467017250000000, 0
0.467456875000000, 1
0.468677437500000, 0
0.469116000000000, 1
0.470337000000000, 0
0.470775187500000, 1
0.471996375000000, 0
0.472434312500000, 1
0.473655875000000, 0
0.474093500000000, 1
0.475315375000000, 0
0.475752750000000, 1
0.476979125000000, 0
0.477422437500000, 1
0.477878875000000, 0
0.478319875000000, 1
0.478777875000000, 0
0.479217375000000, 1
0.479677125000000, 0
0.480114875000000, 1
0.481336937500000, 0
0.481774125000000, 1
0.482236062500000, 0
0.482671562500000, 1
0.483895812500000, 0
0.484330812500000, 1
0.484795000000000, 0
0.485238812500000, 1
0.486458750000000, 0
0.486898000000000, 1
0.488118437500000, 0
0.488557187500000, 1
0.489778000000000, 0
0.490216250000000, 1
0.491437625000000, 0
0.491875500000000, 1
0.492337125000000, 0
0.492772875000000, 1
0.493996812500000, 0
0.494432125000000, 1
0.494896062500000, 0
0.495340125000000, 1
0.496555812500000, 0
0.496999437500000, 1
0.497459000000000, 0
0.497896875000000, 1
0.498358187500000, 0
0.498794312500000, 1
0.499257437500000, 0
0.499691812500000, 1
0.500156687500000, 0
0.500599812500000, 1
0.501055937500000, 0
0.501497187500000, 1
0.501955187500000, 0
0.502394625000000, 1
0.502854437500000, 0
0.503292125000000, 1
0.503753687500000, 0
0.504189500000000, 1
0.504656937500000, 0
0.505097375000000, 1
0.506316687500000, 0
0.506756625000000, 1
0.507976562500000, 0
0.508415750000000, 1
0.509636187500000, 0
0.510075000000000, 1
0.511295750000000, 0
0.511734062500000, 1
0.512955375000000, 0
0.513393187500000, 1
0.514615187500000, 0
0.515052500000000, 1
0.516274875000000, 0
0.516711750000000, 1
0.517938500000000, 0
0.518381500000000, 1
0.518838062500000, 0
0.519279000000000, 1
0.519737250000000, 0
0.520176437500000, 1
0.520636437500000, 0
0.521073875000000, 1
0.521535687500000, 0
0.521971312500000, 1
0.522434937500000, 0
0.522868937500000, 1
0.523334187500000, 0
0.523776812500000, 1
0.524233437500000, 0
0.524674312500000, 1
0.525136687500000, 0
0.525571750000000, 1
0.526796437500000, 0
0.527231125000000, 1
0.528456312500000, 0
0.528890437500000, 1
0.530115937500000, 0
0.530560250000000, 1
0.531775500000000, 0
0.532219562500000, 1
0.533435125000000, 0
0.533878937500000, 1
0.535094937500000, 0
0.535538062500000, 1
0.536754500000000, 0
0.537197312500000, 1
0.538418062500000, 0
0.538856500000000, 1
0.540077937500000, 0
0.540515625000000, 1
0.541737625000000, 0
0.542174875000000, 1
0.543397312500000, 0
0.543834062500000, 1
0.545056875000000, 0
0.545493250000000, 1
0.546716750000000, 0
0.547152437500000, 1
0.548376437500000, 0
0.548811750000000, 1
0.550036125000000, 0
0.550471062500000, 1
0.551699812500000, 0
0.552140750000000, 1
0.552599375000000, 0
0.553038187500000, 1
0.553498625000000, 0
0.553935562500000, 1
0.554397812500000, 0
0.554833000000000, 1
0.555297062500000, 0
0.555741000000000, 1
0.556196312500000, 0
0.556638500000000, 1
0.557095500000000, 0
0.557535937500000, 1
0.557994812500000, 0
0.558433375000000, 1
0.558898062500000, 0
0.559341375000000, 1
0.560557812500000, 0
0.561000625000000, 1
0.562217687500000, 0
0.562659875000000, 1
0.563877312500000, 0
0.564319125000000, 1
0.565536875000000, 0
0.565978437500000, 1
0.567196437500000, 0
0.567637687500000, 1
0.568856250000000, 0
0.569296875000000, 1
0.570515937500000, 0
0.570955937500000, 1
0.572179562500000, 0
0.572615125000000, 1
0.573079125000000, 0
0.573523062500000, 1
0.573978312500000, 0
0.574420562500000, 1
0.574877500000000, 0
0.575318000000000, 1
0.575776750000000, 0
0.576215500000000, 1
0.576676000000000, 0
0.577112937500000, 1
0.577575250000000, 0
0.578010500000000, 1
0.578474500000000, 0
0.578918500000000, 1
0.579377750000000, 0
0.579816062500000, 1
0.581037500000000, 0
0.581475250000000, 1
0.582697375000000, 0
0.583134437500000, 1
0.584357000000000, 0
0.584793562500000, 1
0.586016562500000, 0
0.586452687500000, 1
0.587676187500000, 0
0.588111875000000, 1
0.589336000000000, 0
0.589771062500000, 1
0.590995687500000, 0
0.591430312500000, 1
0.592659312500000, 0
0.593100000000000, 1
0.593558875000000, 0
0.593997437500000, 1
0.594458062500000, 0
0.594894875000000, 1
0.595357250000000, 0
0.595792375000000, 1
0.596256500000000, 0
0.596700437500000, 1
0.597155750000000, 0
0.597597937500000, 1
0.598055000000000, 0
0.598495375000000, 1
0.598954250000000, 0
0.599392750000000, 1
0.599857500000000, 0
0.600300812500000, 1
0.601517250000000, 0
0.601959937500000, 1
0.603177125000000, 0
0.603619250000000, 1
0.604836750000000, 0
0.605278562500000, 1
0.606496312500000, 0
0.606937812500000, 1
0.608155937500000, 0
0.608597125000000, 1
0.609815750000000, 0
0.610256312500000, 1
0.611475375000000, 0
0.611915500000000, 1
0.613138937500000, 0
0.613574625000000, 1
0.614038625000000, 0
0.614482625000000, 1
0.614937812500000, 0
0.615380125000000, 1
0.615837000000000, 0
0.616277562500000, 1
0.616736250000000, 0
0.617175000000000, 1
0.617635500000000, 0
0.618072437500000, 1
0.618534750000000, 0
0.618970000000000, 1
0.619434000000000, 0
0.619878000000000, 1
0.620337250000000, 0
0.620775500000000, 1
0.621236500000000, 0
0.621672875000000, 1
0.622135750000000, 0
0.622570437500000, 1
0.623035062500000, 0
0.623478375000000, 1
0.623934312500000, 0
0.624344562500000, 1
0.624833562500000, 0
0.625273250000000, 1
0.625732812500000, 0
0.626149875000000, 1
0.626632125000000, 0
0.627068250000000, 1
0.627535375000000, 0
0.627944937500000, 1
0.629195125000000, 0
0.629635437500000, 1
0.630855000000000, 0
0.631294562500000, 1
0.632514562500000, 0
0.632953812500000, 1
0.634174187500000, 0
0.634612937500000, 1
0.635833750000000, 0
0.636272125000000, 1
0.637493562500000, 0
0.637931250000000, 1
0.639153250000000, 0
0.639590437500000, 1
0.640816812500000, 0
0.641260062500000, 1
0.641716500000000, 0
0.642157500000000, 1
0.642615687500000, 0
0.643054937500000, 1
0.643514875000000, 0
0.643952375000000, 1
0.644414125000000, 0
0.644849750000000, 1
0.645313375000000, 0
0.645747312500000, 1
0.646212625000000, 0
0.646655312500000, 1
0.647111875000000, 0
0.647552812500000, 1
0.648015125000000, 0
0.648450312500000, 1
0.649674875000000, 0
0.650109625000000, 1
0.651334750000000, 0
0.651768937500000, 1
0.652994375000000, 0
0.653438687500000, 1
0.654653937500000, 0
0.655098062500000, 1
0.656313500000000, 0
0.656757187500000, 1
0.657973187500000, 0
0.658416500000000, 1
0.659633000000000, 0
0.660075750000000, 1
0.661295687500000, 0
0.661734875000000, 1
